subscriptionName,resourceGroup,resourceType,resourceName,recommendationDisplayName,severity,state,controls
AI-T,rg-openai-t-swe-001,accounts,cog-openai-t-swe-001,Microsoft Foundry resources should use Azure Private Link,Medium,Healthy,Restrict unauthorized network access
AI-T,rg-openai-t-swe-001,accounts,cog-openai-t-swe-001,Microsoft Foundry resources should have key access disabled (disable local authentication),Medium,Unhealthy,Manage access and permissions
AI-T,rg-dekkingsbeoordeling-t-swe-001,sites,func-dbo-worker-t-swe-001,Function App should only be accessible over HTTPS,Medium,Healthy,Encrypt data in transit
AI-T,rg-dekkingsbeoordeling-t-swe-001,sites,func-dbo-worker-t-swe-001,FTPS should be required in function apps,High,Healthy,Encrypt data in transit
AI-T,rg-dekkingsbeoordeling-t-swe-001,sites,func-dbo-worker-t-swe-001,CORS should not allow every resource to access Function Apps,Low,Healthy,Restrict unauthorized network access
AI-T,rg-dekkingsbeoordeling-t-swe-001,sites,func-dbo-worker-t-swe-001,Managed identity should be enabled on function apps,Medium,Healthy,Manage access and permissions
AI-T,rg-dekkingsbeoordeling-t-swe-001,sites,func-dbo-worker-t-swe-001,TLS should be updated to the latest version for function apps,High,Healthy,Encrypt data in transit
AI-T,rg-dekkingsbeoordeling-t-swe-001,sites,func-dbo-worker-t-swe-001,Remote debugging should be turned off for Function App,Low,Healthy,Implement security best practices
AI-T,rg-dekkingsbeoordeling-t-swe-001,sites,func-dbo-scheduler-t-swe-001,Function App should only be accessible over HTTPS,Medium,Healthy,Encrypt data in transit
AI-T,rg-dekkingsbeoordeling-t-swe-001,sites,func-dbo-scheduler-t-swe-001,FTPS should be required in function apps,High,Healthy,Encrypt data in transit
AI-T,rg-dekkingsbeoordeling-t-swe-001,sites,func-dbo-scheduler-t-swe-001,CORS should not allow every resource to access Function Apps,Low,Healthy,Restrict unauthorized network access
AI-T,rg-dekkingsbeoordeling-t-swe-001,sites,func-dbo-scheduler-t-swe-001,Managed identity should be enabled on function apps,Medium,Healthy,Manage access and permissions
AI-T,rg-dekkingsbeoordeling-t-swe-001,sites,func-dbo-scheduler-t-swe-001,TLS should be updated to the latest version for function apps,High,Healthy,Encrypt data in transit
AI-T,rg-dekkingsbeoordeling-t-swe-001,sites,func-dbo-scheduler-t-swe-001,Remote debugging should be turned off for Function App,Low,Healthy,Implement security best practices
AI-T,rg-dekkingsbeoordeling-t-swe-001,sites,func-dbo-handler-t-swe-001,Function App should only be accessible over HTTPS,Medium,Healthy,Encrypt data in transit
AI-T,rg-dekkingsbeoordeling-t-swe-001,sites,func-dbo-handler-t-swe-001,FTPS should be required in function apps,High,Healthy,Encrypt data in transit
AI-T,rg-dekkingsbeoordeling-t-swe-001,sites,func-dbo-handler-t-swe-001,CORS should not allow every resource to access Function Apps,Low,Healthy,Restrict unauthorized network access
AI-T,rg-dekkingsbeoordeling-t-swe-001,sites,func-dbo-handler-t-swe-001,Managed identity should be enabled on function apps,Medium,Healthy,Manage access and permissions
AI-T,rg-dekkingsbeoordeling-t-swe-001,sites,func-dbo-handler-t-swe-001,TLS should be updated to the latest version for function apps,High,Healthy,Encrypt data in transit
AI-T,rg-dekkingsbeoordeling-t-swe-001,sites,func-dbo-handler-t-swe-001,Remote debugging should be turned off for Function App,Low,Healthy,Implement security best practices
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdboworkertswe001j2n66f,Storage account should use a private link connection,Medium,Unhealthy,Restrict unauthorized network access
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdboworkertswe001j2n66f,Storage accounts should restrict network access using virtual network rules,Medium,Unhealthy,Restrict unauthorized network access
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdboworkertswe001j2n66f,Storage account public access should be disallowed,Medium,Healthy,Manage access and permissions
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdboworkertswe001j2n66f,Storage accounts should be migrated to new Azure Resource Manager resources,Low,Healthy,Implement security best practices
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdboworkertswe001j2n66f,Storage accounts should prevent shared key access,Medium,Healthy,Manage access and permissions
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdboworkertswe001j2n66f,Secure transfer to storage accounts should be enabled,High,Healthy,Encrypt data in transit
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdbotswe001,Storage account should use a private link connection,Medium,Unhealthy,Restrict unauthorized network access
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdbotswe001,Storage accounts should restrict network access using virtual network rules,Medium,Unhealthy,Restrict unauthorized network access
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdbotswe001,Storage account public access should be disallowed,Medium,Healthy,Manage access and permissions
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdbotswe001,Storage accounts should be migrated to new Azure Resource Manager resources,Low,Healthy,Implement security best practices
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdbotswe001,Storage accounts should prevent shared key access,Medium,Unhealthy,Manage access and permissions
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdbotswe001,Secure transfer to storage accounts should be enabled,High,Healthy,Encrypt data in transit
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdboschedulertswe00vcbp,Storage account should use a private link connection,Medium,Unhealthy,Restrict unauthorized network access
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdboschedulertswe00vcbp,Storage accounts should restrict network access using virtual network rules,Medium,Unhealthy,Restrict unauthorized network access
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdboschedulertswe00vcbp,Storage account public access should be disallowed,Medium,Healthy,Manage access and permissions
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdboschedulertswe00vcbp,Storage accounts should be migrated to new Azure Resource Manager resources,Low,Healthy,Implement security best practices
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdboschedulertswe00vcbp,Storage accounts should prevent shared key access,Medium,Healthy,Manage access and permissions
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdboschedulertswe00vcbp,Secure transfer to storage accounts should be enabled,High,Healthy,Encrypt data in transit
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdbohandlertswe001fumlq,Storage account should use a private link connection,Medium,Unhealthy,Restrict unauthorized network access
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdbohandlertswe001fumlq,Storage accounts should restrict network access using virtual network rules,Medium,Unhealthy,Restrict unauthorized network access
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdbohandlertswe001fumlq,Storage account public access should be disallowed,Medium,Healthy,Manage access and permissions
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdbohandlertswe001fumlq,Storage accounts should be migrated to new Azure Resource Manager resources,Low,Healthy,Implement security best practices
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdbohandlertswe001fumlq,Storage accounts should prevent shared key access,Medium,Healthy,Manage access and permissions
AI-T,rg-dekkingsbeoordeling-t-swe-001,storageaccounts,stdbohandlertswe001fumlq,Secure transfer to storage accounts should be enabled,High,Healthy,Encrypt data in transit
AI-T,rg-dekkingsbeoordeling-t-swe-001,workspaces,afproj-dbo-t-swe-001,Azure Machine Learning Workspaces should disable public network access,Medium,Unhealthy,Restrict unauthorized network access
AI-T,rg-dekkingsbeoordeling-t-swe-001,workspaces,afproj-dbo-t-swe-001,Resource logs in Azure Machine Learning Workspaces should be enabled,Medium,Unhealthy,Enable auditing and logging
AI-T,rg-dekkingsbeoordeling-t-swe-001,workspaces,afhub-dbo-t-swe-001,Azure Machine Learning Workspaces should disable public network access,Medium,Unhealthy,Restrict unauthorized network access
AI-T,rg-dekkingsbeoordeling-t-swe-001,workspaces,afhub-dbo-t-swe-001,Resource logs in Azure Machine Learning Workspaces should be enabled,Medium,Unhealthy,Enable auditing and logging
AI-T,rg-dekkingsbeoordeling-t-swe-001,vaults,kv-dbo-t-swe-001,Azure Key Vaults should use private link,Medium,Unhealthy,Restrict unauthorized network access
AI-T,rg-dekkingsbeoordeling-t-swe-001,vaults,kv-dbo-t-swe-001,Diagnostic logs in Key Vault should be enabled,Low,Healthy,Enable auditing and logging
AI-T,rg-dekkingsbeoordeling-t-swe-001,vaults,kv-dbo-t-swe-001,Key vaults should have soft delete enabled,High,Healthy,Implement security best practices
AI-T,rg-dekkingsbeoordeling-t-swe-001,vaults,kv-dbo-t-swe-001,Role-Based Access Control should be used on Azure Keyvault Services (AKV),High,Healthy,Manage access and permissions
AI-T,rg-dekkingsbeoordeling-t-swe-001,vaults,kv-dbo-t-swe-001,Firewall should be enabled on Key Vault,Medium,Healthy,Restrict unauthorized network access
AI-T,rg-dekkingsbeoordeling-t-swe-001,vaults,kv-dbo-t-swe-001,Key vaults should have deletion protection enabled,Medium,Healthy,Implement security best practices
AI-T,rg-dekkingsbeoordeling-t-swe-001,accounts,oai-dbo-t-swe-001,Microsoft Foundry resources should restrict network access,Medium,Unhealthy,Implement security best practices
AI-T,rg-dekkingsbeoordeling-t-swe-001,accounts,oai-dbo-t-swe-001,Diagnostic logs in Microsoft Foundry resources should be enabled,Low,Unhealthy,Enable auditing and logging
AI-T,rg-dekkingsbeoordeling-t-swe-001,accounts,oai-dbo-t-swe-001,Microsoft Foundry resources should use Azure Private Link,Medium,Unhealthy,Restrict unauthorized network access
AI-T,rg-dekkingsbeoordeling-t-swe-001,accounts,oai-dbo-t-swe-001,Microsoft Foundry resources should have key access disabled (disable local authentication),Medium,Unhealthy,Manage access and permissions
AI-T,rg-dekkingsbeoordeling-t-swe-001,accounts,afhub-dbo-t-swe-001,Microsoft Foundry resources should restrict network access,Medium,Unhealthy,Implement security best practices
AI-T,rg-dekkingsbeoordeling-t-swe-001,accounts,afhub-dbo-t-swe-001,Diagnostic logs in Microsoft Foundry resources should be enabled,Low,Unhealthy,Enable auditing and logging
AI-T,rg-dekkingsbeoordeling-t-swe-001,accounts,afhub-dbo-t-swe-001,Microsoft Foundry resources should use Azure Private Link,Medium,Unhealthy,Restrict unauthorized network access
AI-T,rg-dekkingsbeoordeling-t-swe-001,accounts,afhub-dbo-t-swe-001,Microsoft Foundry resources should have key access disabled (disable local authentication),Medium,Unhealthy,Manage access and permissions
AI-T,rg-daisyhraz-t-swe-001,sites,func-daisyhraz-t-swe-001,Function App should only be accessible over HTTPS,Medium,Healthy,Encrypt data in transit
AI-T,rg-daisyhraz-t-swe-001,sites,func-daisyhraz-t-swe-001,FTPS should be required in function apps,High,Healthy,Encrypt data in transit
AI-T,rg-daisyhraz-t-swe-001,sites,func-daisyhraz-t-swe-001,CORS should not allow every resource to access Function Apps,Low,Healthy,Restrict unauthorized network access
AI-T,rg-daisyhraz-t-swe-001,sites,func-daisyhraz-t-swe-001,Managed identity should be enabled on function apps,Medium,Healthy,Manage access and permissions
AI-T,rg-daisyhraz-t-swe-001,sites,func-daisyhraz-t-swe-001,TLS should be updated to the latest version for function apps,High,Healthy,Encrypt data in transit
AI-T,rg-daisyhraz-t-swe-001,sites,func-daisyhraz-t-swe-001,Remote debugging should be turned off for Function App,Low,Healthy,Implement security best practices
AI-T,rg-daisyhraz-t-swe-001,storageaccounts,stdaisyhraztswe001,Storage account should use a private link connection,Medium,Unhealthy,Restrict unauthorized network access
AI-T,rg-daisyhraz-t-swe-001,storageaccounts,stdaisyhraztswe001,Storage accounts should restrict network access using virtual network rules,Medium,Unhealthy,Restrict unauthorized network access
AI-T,rg-daisyhraz-t-swe-001,storageaccounts,stdaisyhraztswe001,Storage account public access should be disallowed,Medium,Unhealthy,Manage access and permissions
AI-T,rg-daisyhraz-t-swe-001,storageaccounts,stdaisyhraztswe001,Storage accounts should be migrated to new Azure Resource Manager resources,Low,Healthy,Implement security best practices
AI-T,rg-daisyhraz-t-swe-001,storageaccounts,stdaisyhraztswe001,Storage accounts should prevent shared key access,Medium,Healthy,Manage access and permissions
AI-T,rg-daisyhraz-t-swe-001,storageaccounts,stdaisyhraztswe001,Secure transfer to storage accounts should be enabled,High,Healthy,Encrypt data in transit
AI-T,rg-daisyhraz-t-swe-001,searchservices,srch-daisyhraz-t-swe-001,Microsoft Foundry resources should restrict network access,Medium,Unhealthy,Implement security best practices
AI-T,rg-daisyhraz-t-swe-001,searchservices,srch-daisyhraz-t-swe-001,Diagnostic logs in Microsoft Foundry resources should be enabled,Low,Unhealthy,Enable auditing and logging
AI-T,rg-daisyhraz-t-swe-001,searchservices,srch-daisyhraz-t-swe-001,Microsoft Foundry resources should use Azure Private Link,Medium,Unhealthy,Restrict unauthorized network access
AI-T,rg-daisyhraz-t-swe-001,searchservices,srch-daisyhraz-t-swe-001,Microsoft Foundry resources should have key access disabled (disable local authentication),Medium,Healthy,Manage access and permissions
AI-T,rg-daisyhraz-t-swe-001,vaults,kv-daisyhraz-t-swe-001,Azure Key Vaults should use private link,Medium,Unhealthy,Restrict unauthorized network access
AI-T,rg-daisyhraz-t-swe-001,vaults,kv-daisyhraz-t-swe-001,Diagnostic logs in Key Vault should be enabled,Low,Healthy,Enable auditing and logging
AI-T,rg-daisyhraz-t-swe-001,vaults,kv-daisyhraz-t-swe-001,Key vaults should have soft delete enabled,High,Healthy,Implement security best practices
AI-T,rg-daisyhraz-t-swe-001,vaults,kv-daisyhraz-t-swe-001,Role-Based Access Control should be used on Azure Keyvault Services (AKV),High,Healthy,Manage access and permissions
AI-T,rg-daisyhraz-t-swe-001,vaults,kv-daisyhraz-t-swe-001,Firewall should be enabled on Key Vault,Medium,Healthy,Restrict unauthorized network access
AI-T,rg-daisyhraz-t-swe-001,vaults,kv-daisyhraz-t-swe-001,Key vaults should have deletion protection enabled,Medium,Healthy,Implement security best practices
AI-T,rg-daisyhraz-t-swe-001,accounts,oai-daisyhraz-t-swe-001,Microsoft Foundry resources should restrict network access,Medium,Unhealthy,Implement security best practices
AI-T,rg-daisyhraz-t-swe-001,accounts,oai-daisyhraz-t-swe-001,Diagnostic logs in Microsoft Foundry resources should be enabled,Low,Unhealthy,Enable auditing and logging
AI-T,rg-daisyhraz-t-swe-001,accounts,oai-daisyhraz-t-swe-001,Microsoft Foundry resources should use Azure Private Link,Medium,Unhealthy,Restrict unauthorized network access
AI-T,rg-daisyhraz-t-swe-001,accounts,oai-daisyhraz-t-swe-001,Microsoft Foundry resources should have key access disabled (disable local authentication),Medium,Healthy,Manage access and permissions
